# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3344986	3346164	+							ABA45_RS15190	1179		old_locus_tag=ABA45_15190
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3344986	3346164	+	WP_048387522.1	WP_048387522.1		NnrS family protein			ABA45_RS15190	1179	392	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3346267	3346791	+					fabA		ABA45_RS15195	525		old_locus_tag=ABA45_15195
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3346267	3346791	+	WP_014872483.1	WP_014872483.1		bifunctional 3-hydroxydecanoyl-ACP dehydratase/trans-2-decenoyl-ACP isomerase	fabA		ABA45_RS15195	525	174	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3346803	3348014	+							ABA45_RS15200	1212		old_locus_tag=ABA45_15200
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3346803	3348014	+	WP_048387523.1	WP_048387523.1		3-oxoacyl-ACP synthase			ABA45_RS15200	1212	403	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3348022	3348375	-							ABA45_RS15205	354		old_locus_tag=ABA45_15205
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3348022	3348375	-	WP_048387525.1	WP_048387525.1		helix-turn-helix transcriptional regulator			ABA45_RS15205	354	117	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3348592	3349917	+					yegQ		ABA45_RS15210	1326		old_locus_tag=ABA45_15210
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3348592	3349917	+	WP_048387527.1	WP_048387527.1		tRNA 5-hydroxyuridine modification protein YegQ	yegQ		ABA45_RS15210	1326	441	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3350142	3351590	+					sufB		ABA45_RS15215	1449		old_locus_tag=ABA45_15215
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3350142	3351590	+	WP_048387529.1	WP_048387529.1		Fe-S cluster assembly protein SufB	sufB		ABA45_RS15215	1449	482	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3351654	3352418	+					sufC		ABA45_RS15220	765		old_locus_tag=ABA45_15220
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3351654	3352418	+	WP_014872488.1	WP_014872488.1		Fe-S cluster assembly ATPase SufC	sufC		ABA45_RS15220	765	254	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3352434	3353735	+					sufD		ABA45_RS15225	1302		old_locus_tag=ABA45_15225
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3352434	3353735	+	WP_048387531.1	WP_048387531.1		Fe-S cluster assembly protein SufD	sufD		ABA45_RS15225	1302	433	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3353742	3354995	+							ABA45_RS15230	1254		old_locus_tag=ABA45_15230
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3353742	3354995	+	WP_048387533.1	WP_048387533.1		cysteine desulfurase			ABA45_RS15230	1254	417	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3355009	3355362	+							ABA45_RS15235	354		old_locus_tag=ABA45_15235
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3355009	3355362	+	WP_048387535.1	WP_048387535.1		iron-sulfur cluster assembly accessory protein			ABA45_RS15235	354	117	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3355374	3355916	+					sufT		ABA45_RS15240	543		old_locus_tag=ABA45_15240
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3355374	3355916	+	WP_048387537.1	WP_048387537.1		putative Fe-S cluster assembly protein SufT	sufT		ABA45_RS15240	543	180	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3355916	3356374	+							ABA45_RS15245	459		old_locus_tag=ABA45_15245
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3355916	3356374	+	WP_014872493.1	WP_014872493.1		SufE family protein			ABA45_RS15245	459	152	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3356460	3357689	-							ABA45_RS15250	1230		old_locus_tag=ABA45_15250
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3356460	3357689	-	WP_048387540.1	WP_048387540.1		flagellar assembly protein FlgT			ABA45_RS15250	1230	409	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3357693	3358226	-							ABA45_RS15255	534		old_locus_tag=ABA45_15255
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3357693	3358226	-	WP_048387542.1	WP_048387542.1		LPP20 family lipoprotein			ABA45_RS15255	534	177	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3358441	3359589	+							ABA45_RS15260	1149		old_locus_tag=ABA45_15260
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3358441	3359589	+	WP_198146997.1	WP_198146997.1		multifunctional CCA tRNA nucleotidyl transferase/2'3'-cyclic phosphodiesterase/2'nucleotidase/phosphatase			ABA45_RS15260	1149	382	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3359701	3360879	+							ABA45_RS15265	1179		old_locus_tag=ABA45_15265
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3359701	3360879	+	WP_048387545.1	WP_048387545.1		acetyl-CoA C-acetyltransferase			ABA45_RS15265	1179	392	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3360961	3361425	+					trmL		ABA45_RS15270	465		old_locus_tag=ABA45_15270
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3360961	3361425	+	WP_048387547.1	WP_048387547.1		tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase TrmL	trmL		ABA45_RS15270	465	154	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3361468	3361974	-					secB		ABA45_RS15275	507		old_locus_tag=ABA45_15275
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3361468	3361974	-	WP_048387549.1	WP_048387549.1		protein-export chaperone SecB	secB		ABA45_RS15275	507	168	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3362061	3362477	-							ABA45_RS15280	417		old_locus_tag=ABA45_15280
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3362061	3362477	-	WP_048387550.1	WP_048387550.1		rhodanese-like domain-containing protein			ABA45_RS15280	417	138	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3362629	3364176	+					gpmM		ABA45_RS15285	1548		old_locus_tag=ABA45_15285
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3362629	3364176	+	WP_048387552.1	WP_048387552.1		2,3-bisphosphoglycerate-independent phosphoglycerate mutase	gpmM		ABA45_RS15285	1548	515	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3364197	3365393	+							ABA45_RS15290	1197		old_locus_tag=ABA45_15290
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3364197	3365393	+	WP_084708365.1	WP_084708365.1		peptidoglycan DD-metalloendopeptidase family protein			ABA45_RS15290	1197	398	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3365472	3366860	+							ABA45_RS15295	1389		old_locus_tag=ABA45_15295
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3365472	3366860	+	WP_048387557.1	WP_048387557.1		S41 family peptidase			ABA45_RS15295	1389	462	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3366925	3367770	+							ABA45_RS15300	846		old_locus_tag=ABA45_15300
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3366925	3367770	+	WP_157035561.1	WP_157035561.1		divergent polysaccharide deacetylase family protein			ABA45_RS15300	846	281	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3367783	3368556	-					hisF		ABA45_RS15305	774		old_locus_tag=ABA45_15305
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3367783	3368556	-	WP_048387558.1	WP_048387558.1		imidazole glycerol phosphate synthase subunit HisF	hisF		ABA45_RS15305	774	257	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3368612	3369349	-					hisA		ABA45_RS15310	738		old_locus_tag=ABA45_15310
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3368612	3369349	-	WP_048387559.1	WP_048387559.1		1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	hisA		ABA45_RS15310	738	245	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3369498	3370136	-					hisH		ABA45_RS15315	639		old_locus_tag=ABA45_15315
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3369498	3370136	-	WP_014872507.1	WP_014872507.1		imidazole glycerol phosphate synthase subunit HisH	hisH		ABA45_RS15315	639	212	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3370182	3370775	-					hisB		ABA45_RS15320	594		old_locus_tag=ABA45_15320
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3370182	3370775	-	WP_014872508.1	WP_014872508.1		imidazoleglycerol-phosphate dehydratase HisB	hisB		ABA45_RS15320	594	197	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3370914	3371378	-							ABA45_RS15325	465		old_locus_tag=ABA45_15325
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3370914	3371378	-	WP_048387561.1	WP_048387561.1		SRPBCC family protein			ABA45_RS15325	465	154	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3371566	3373746	+							ABA45_RS15330	2181		old_locus_tag=ABA45_15330
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3371566	3373746	+	WP_048387563.1	WP_048387563.1		AsmA family protein			ABA45_RS15330	2181	726	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3373746	3374807	+					mutY		ABA45_RS15335	1062		old_locus_tag=ABA45_15335
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3373746	3374807	+	WP_048387570.1	WP_048387570.1		A/G-specific adenine glycosylase	mutY		ABA45_RS15335	1062	353	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3374889	3375161	+							ABA45_RS15340	273		old_locus_tag=ABA45_15340
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3374889	3375161	+	WP_048387575.1	WP_048387575.1		oxidative damage protection protein			ABA45_RS15340	273	90	
gene	tRNA	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3375281	3375356	+							ABA45_RS15345	76		old_locus_tag=ABA45_15345
tRNA		GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3375281	3375356	+				tRNA-Phe			ABA45_RS15345	76		anticodon=GAA
gene	pseudogene	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3375419	3375762	+							ABA45_RS19505	344		partial;pseudo
CDS	without_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3375419	3375762	+				IS3 family transposase			ABA45_RS19505	344		partial;pseudo
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3376605	3377339	+							ABA45_RS15350	735		old_locus_tag=ABA45_15350
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3376605	3377339	+	WP_084708366.1	WP_084708366.1		urea carboxylase-associated family protein			ABA45_RS15350	735	244	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3377357	3377995	+							ABA45_RS15355	639		old_locus_tag=ABA45_15355
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3377357	3377995	+	WP_048387577.1	WP_048387577.1		urea carboxylase-associated family protein			ABA45_RS15355	639	212	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3377986	3381612	+					uca		ABA45_RS15360	3627		old_locus_tag=ABA45_15360
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3377986	3381612	+	WP_048387579.1	WP_048387579.1		urea carboxylase	uca		ABA45_RS15360	3627	1208	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3381694	3382761	+							ABA45_RS15365	1068		old_locus_tag=ABA45_15365
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3381694	3382761	+	WP_048387581.1	WP_048387581.1		putative urea ABC transporter substrate-binding protein			ABA45_RS15365	1068	355	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3382870	3383481	+							ABA45_RS15370	612		old_locus_tag=ABA45_15370
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3382870	3383481	+	WP_048387583.1	WP_048387583.1		TetR family transcriptional regulator			ABA45_RS15370	612	203	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3383485	3384843	-					glnT		ABA45_RS15375	1359		old_locus_tag=ABA45_15375
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3383485	3384843	-	WP_048387586.1	WP_048387586.1		type III glutamate--ammonia ligase	glnT		ABA45_RS15375	1359	452	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3385002	3386033	+							ABA45_RS15380	1032		old_locus_tag=ABA45_15380
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3385002	3386033	+	WP_048387590.1	WP_048387590.1		alpha/beta fold hydrolase			ABA45_RS15380	1032	343	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3386420	3387235	+							ABA45_RS15385	816		old_locus_tag=ABA45_15385
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3386420	3387235	+	WP_048387592.1	WP_048387592.1		ABC transporter permease			ABA45_RS15385	816	271	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3387235	3388020	+							ABA45_RS15390	786		old_locus_tag=ABA45_15390
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3387235	3388020	+	WP_048387594.1	WP_048387594.1		ABC transporter ATP-binding protein			ABA45_RS15390	786	261	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3388028	3389821	+					atzF		ABA45_RS15395	1794		old_locus_tag=ABA45_15395
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3388028	3389821	+	WP_048387596.1	WP_048387596.1		allophanate hydrolase	atzF		ABA45_RS15395	1794	597	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3391101	3391910	-							ABA45_RS15400	810		old_locus_tag=ABA45_15400
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3391101	3391910	-	WP_048387600.1	WP_048387600.1		ABC transporter ATP-binding protein			ABA45_RS15400	810	269	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3391907	3392956	-							ABA45_RS15405	1050		old_locus_tag=ABA45_15405
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3391907	3392956	-	WP_083847072.1	WP_083847072.1		ABC transporter substrate-binding protein			ABA45_RS15405	1050	349	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3393019	3393834	-							ABA45_RS15410	816		old_locus_tag=ABA45_15410
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3393019	3393834	-	WP_227506052.1	WP_227506052.1		ABC transporter permease			ABA45_RS15410	816	271	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3393878	3394891	-							ABA45_RS15415	1014		old_locus_tag=ABA45_15415
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3393878	3394891	-	WP_048387602.1	WP_048387602.1		fatty acid desaturase			ABA45_RS15415	1014	337	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3394949	3395797	-							ABA45_RS15420	849		old_locus_tag=ABA45_15420
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3394949	3395797	-	WP_048387604.1	WP_048387604.1		TIM barrel protein			ABA45_RS15420	849	282	
gene	pseudogene	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3396790	3396990	+							ABA45_RS18985	201		partial;pseudo;old_locus_tag=ABA45_15430
CDS	without_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3396790	3396990	+				IS3 family transposase			ABA45_RS18985	201		partial;pseudo
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3397250	3397438	-							ABA45_RS15435	189		old_locus_tag=ABA45_15435
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3397250	3397438	-	WP_048387608.1	WP_048387608.1		hypothetical protein			ABA45_RS15435	189	62	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3397474	3398835	-							ABA45_RS15440	1362		old_locus_tag=ABA45_15440
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3397474	3398835	-	WP_048387611.1	WP_048387611.1		hypothetical protein			ABA45_RS15440	1362	453	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3398880	3399887	-							ABA45_RS15445	1008		old_locus_tag=ABA45_15445
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3398880	3399887	-	WP_014872542.1	WP_014872542.1		ABC transporter substrate-binding protein			ABA45_RS15445	1008	335	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3399918	3400784	-							ABA45_RS15450	867		old_locus_tag=ABA45_15450
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3399918	3400784	-	WP_014872543.1	WP_014872543.1		ABC transporter permease			ABA45_RS15450	867	288	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3400794	3402083	-							ABA45_RS15455	1290		old_locus_tag=ABA45_15455
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3400794	3402083	-	WP_048387613.1	WP_048387613.1		M20 family metallopeptidase			ABA45_RS15455	1290	429	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3402100	3402861	-							ABA45_RS15460	762		old_locus_tag=ABA45_15460
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3402100	3402861	-	WP_048387616.1	WP_048387616.1		TSUP family transporter			ABA45_RS15460	762	253	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3402870	3403685	-							ABA45_RS15465	816		old_locus_tag=ABA45_15465
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3402870	3403685	-	WP_048387618.1	WP_048387618.1		ABC transporter ATP-binding protein			ABA45_RS15465	816	271	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3403707	3404459	-							ABA45_RS15470	753		old_locus_tag=ABA45_15470
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3403707	3404459	-	WP_014872547.1	WP_014872547.1		GntR family transcriptional regulator			ABA45_RS15470	753	250	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3404914	3406140	+					sstT		ABA45_RS15475	1227		old_locus_tag=ABA45_15475
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3404914	3406140	+	WP_048387621.1	WP_048387621.1		serine/threonine transporter SstT	sstT		ABA45_RS15475	1227	408	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3406189	3406725	+							ABA45_RS15480	537		old_locus_tag=ABA45_15480
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3406189	3406725	+	WP_048387623.1	WP_048387623.1		shikimate kinase			ABA45_RS15480	537	178	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3406736	3407365	-							ABA45_RS15485	630		old_locus_tag=ABA45_15485
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3406736	3407365	-	WP_048387626.1	WP_048387626.1		hypothetical protein			ABA45_RS15485	630	209	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3407449	3409143	-							ABA45_RS15490	1695		old_locus_tag=ABA45_15490
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3407449	3409143	-	WP_048387627.1	WP_048387627.1		methyl-accepting chemotaxis protein			ABA45_RS15490	1695	564	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3409308	3409736	-							ABA45_RS15495	429		old_locus_tag=ABA45_15495
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3409308	3409736	-	WP_048387629.1	WP_048387629.1		PAS domain-containing protein			ABA45_RS15495	429	142	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3409826	3411031	-					chrA		ABA45_RS15500	1206		old_locus_tag=ABA45_15500
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3409826	3411031	-	WP_048387631.1	WP_048387631.1		chromate efflux transporter	chrA		ABA45_RS15500	1206	401	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3411094	3412653	-							ABA45_RS15505	1560		old_locus_tag=ABA45_15505
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3411094	3412653	-	WP_048387634.1	WP_048387634.1		deoxyribodipyrimidine photo-lyase/cryptochrome family protein			ABA45_RS15505	1560	519	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3412767	3412922	-							ABA45_RS19110	156		
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3412767	3412922	-	WP_007349376.1	WP_007349376.1		hypothetical protein			ABA45_RS19110	156	51	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3413126	3414328	+							ABA45_RS15510	1203		old_locus_tag=ABA45_15510
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3413126	3414328	+	WP_048387636.1	WP_048387636.1		Xaa-Pro peptidase family protein			ABA45_RS15510	1203	400	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3414481	3414738	+							ABA45_RS15515	258		old_locus_tag=ABA45_15515
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3414481	3414738	+	WP_048387638.1	WP_048387638.1		DUF465 domain-containing protein			ABA45_RS15515	258	85	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3414836	3416074	-							ABA45_RS15520	1239		old_locus_tag=ABA45_15520
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3414836	3416074	-	WP_048387640.1	WP_048387640.1		multidrug effflux MFS transporter			ABA45_RS15520	1239	412	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3416358	3417131	+							ABA45_RS15525	774		old_locus_tag=ABA45_15525
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3416358	3417131	+	WP_007349373.1	WP_007349373.1		ATP-binding cassette domain-containing protein			ABA45_RS15525	774	257	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3417259	3418008	+							ABA45_RS15530	750		old_locus_tag=ABA45_15530
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3417259	3418008	+	WP_048387642.1	WP_048387642.1		transporter substrate-binding domain-containing protein			ABA45_RS15530	750	249	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3418060	3418764	+							ABA45_RS15535	705		old_locus_tag=ABA45_15535
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3418060	3418764	+	WP_014872561.1	WP_014872561.1		ABC transporter permease			ABA45_RS15535	705	234	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3418819	3419490	+							ABA45_RS15540	672		old_locus_tag=ABA45_15540
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3418819	3419490	+	WP_227506246.1	WP_227506246.1		ABC transporter permease			ABA45_RS15540	672	223	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3419518	3420573	+					astE		ABA45_RS15545	1056		old_locus_tag=ABA45_15545
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3419518	3420573	+	WP_048387646.1	WP_048387646.1		succinylglutamate desuccinylase	astE		ABA45_RS15545	1056	351	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3420611	3423640	-							ABA45_RS15550	3030		old_locus_tag=ABA45_15550
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3420611	3423640	-	WP_227506053.1	WP_227506053.1		efflux RND transporter permease subunit			ABA45_RS15550	3030	1009	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3423648	3424844	-							ABA45_RS15555	1197		old_locus_tag=ABA45_15555
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	3423648	3424844	-	WP_227506054.1	WP_227506054.1		efflux RND transporter periplasmic adaptor subunit			ABA45_RS15555	1197	398	
