# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3601353	3602093	-							FXO11_RS16075	741		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3601353	3602093	-	WP_148863972.1	WP_148863972.1		thioredoxin domain-containing protein			FXO11_RS16075	741	246	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3602242	3603219	+							FXO11_RS16080	978		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3602242	3603219	+	WP_148863973.1	WP_148863973.1		nitronate monooxygenase family protein			FXO11_RS16080	978	325	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3603363	3604058	+							FXO11_RS16085	696		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3603363	3604058	+	WP_148863974.1	WP_148863974.1		DUF3348 family protein			FXO11_RS16085	696	231	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3604051	3606129	+							FXO11_RS16090	2079		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3604051	3606129	+	WP_148863975.1	WP_148863975.1		DUF802 domain-containing protein			FXO11_RS16090	2079	692	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3606129	3606785	+							FXO11_RS16095	657		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3606129	3606785	+	WP_148863976.1	WP_148863976.1		OmpA family protein			FXO11_RS16095	657	218	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3606775	3607392	+							FXO11_RS16100	618		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3606775	3607392	+	WP_168203187.1	WP_168203187.1		DUF2894 domain-containing protein			FXO11_RS16100	618	205	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3607473	3608537	-					fba		FXO11_RS16105	1065		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3607473	3608537	-	WP_148863978.1	WP_148863978.1		fructose-bisphosphate aldolase class II	fba		FXO11_RS16105	1065	354	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3608575	3609735	-							FXO11_RS16110	1161		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3608575	3609735	-	WP_148863979.1	WP_148863979.1		phosphoglycerate kinase			FXO11_RS16110	1161	386	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3609856	3610881	-					gap		FXO11_RS16115	1026		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3609856	3610881	-	WP_148863980.1	WP_148863980.1		type I glyceraldehyde-3-phosphate dehydrogenase	gap		FXO11_RS16115	1026	341	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3610942	3612942	-					tkt		FXO11_RS16120	2001		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3610942	3612942	-	WP_148863981.1	WP_148863981.1		transketolase	tkt		FXO11_RS16120	2001	666	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3613303	3614340	+							FXO11_RS16125	1038		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3613303	3614340	+	WP_148863982.1	WP_148863982.1		metalloregulator ArsR/SmtB family transcription factor			FXO11_RS16125	1038	345	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3614394	3615584	+					metK		FXO11_RS16130	1191		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3614394	3615584	+	WP_148863983.1	WP_148863983.1		methionine adenosyltransferase	metK		FXO11_RS16130	1191	396	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3615689	3617083	+					ahcY		FXO11_RS16135	1395		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3615689	3617083	+	WP_148863984.1	WP_148863984.1		adenosylhomocysteinase	ahcY		FXO11_RS16135	1395	464	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3617337	3618206	+					metF		FXO11_RS16140	870		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3617337	3618206	+	WP_148863985.1	WP_148863985.1		methylenetetrahydrofolate reductase [NAD(P)H]	metF		FXO11_RS16140	870	289	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3618593	3619351	+							FXO11_RS16145	759		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3618593	3619351	+	WP_148863986.1	WP_148863986.1		transporter substrate-binding domain-containing protein			FXO11_RS16145	759	252	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3619425	3620096	+							FXO11_RS16150	672		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3619425	3620096	+	WP_148863987.1	WP_148863987.1		amino acid ABC transporter permease			FXO11_RS16150	672	223	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3620118	3620855	+							FXO11_RS16155	738		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3620118	3620855	+	WP_227546161.1	WP_227546161.1		amino acid ABC transporter ATP-binding protein			FXO11_RS16155	738	245	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3620925	3621413	-							FXO11_RS16160	489		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3620925	3621413	-	WP_148863989.1	WP_148863989.1		DUF2505 domain-containing protein			FXO11_RS16160	489	162	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3621631	3622980	+							FXO11_RS16165	1350		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3621631	3622980	+	WP_148863990.1	WP_148863990.1		adenosylmethionine--8-amino-7-oxononanoate transaminase			FXO11_RS16165	1350	449	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3622999	3623736	+							FXO11_RS16170	738		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3622999	3623736	+	WP_148863991.1	WP_148863991.1		16S rRNA (uracil(1498)-N(3))-methyltransferase			FXO11_RS16170	738	245	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3623834	3625063	+							FXO11_RS16175	1230		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3623834	3625063	+	WP_148863992.1	WP_148863992.1		HlyD family efflux transporter periplasmic adaptor subunit			FXO11_RS16175	1230	409	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3625056	3628211	+							FXO11_RS16180	3156		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3625056	3628211	+	WP_148863993.1	WP_148863993.1		efflux RND transporter permease subunit			FXO11_RS16180	3156	1051	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3628364	3629593	+							FXO11_RS16185	1230		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3628364	3629593	+	WP_148863994.1	WP_148863994.1		hypothetical protein			FXO11_RS16185	1230	409	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3629755	3630792	+							FXO11_RS16190	1038		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3629755	3630792	+	WP_148863995.1	WP_148863995.1		HDOD domain-containing protein			FXO11_RS16190	1038	345	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3630796	3632103	-							FXO11_RS16195	1308		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3630796	3632103	-	WP_148863996.1	WP_148863996.1		YihY/virulence factor BrkB family protein			FXO11_RS16195	1308	435	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3632263	3633243	-							FXO11_RS16200	981		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3632263	3633243	-	WP_148863997.1	WP_148863997.1		bile acid:sodium symporter			FXO11_RS16200	981	326	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3633243	3633917	-							FXO11_RS16205	675		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3633243	3633917	-	WP_148863998.1	WP_148863998.1		FCD domain-containing protein			FXO11_RS16205	675	224	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3634068	3634454	+							FXO11_RS16210	387		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3634068	3634454	+	WP_227545937.1	WP_227545937.1		YbaN family protein			FXO11_RS16210	387	128	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3634524	3636923	-							FXO11_RS16215	2400		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3634524	3636923	-	WP_148863999.1	WP_148863999.1		fatty acid cis/trans isomerase			FXO11_RS16215	2400	799	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3637118	3638530	-							FXO11_RS16220	1413		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3637118	3638530	-	WP_148864000.1	WP_148864000.1		MFS transporter			FXO11_RS16220	1413	470	
gene	pseudogene	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3638803	3639175	+					soxR		FXO11_RS16225	373		pseudo
CDS	without_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3638803	3639175	+				redox-sensitive transcriptional activator SoxR	soxR		FXO11_RS16225	373		pseudo
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3639274	3639936	+							FXO11_RS16230	663		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3639274	3639936	+	WP_148864001.1	WP_148864001.1		DsbA family oxidoreductase			FXO11_RS16230	663	220	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3640251	3641231	-							FXO11_RS16235	981		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3640251	3641231	-	WP_202980240.1	WP_202980240.1		AraC family transcriptional regulator			FXO11_RS16235	981	326	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3641888	3642979	+							FXO11_RS16240	1092		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3641888	3642979	+	WP_227545938.1	WP_227545938.1		efflux RND transporter periplasmic adaptor subunit			FXO11_RS16240	1092	363	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3643090	3646269	+							FXO11_RS16245	3180		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3643090	3646269	+	WP_148864003.1	WP_148864003.1		multidrug efflux RND transporter permease subunit			FXO11_RS16245	3180	1059	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3646262	3647683	+							FXO11_RS16250	1422		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3646262	3647683	+	WP_148864004.1	WP_148864004.1		efflux transporter outer membrane subunit			FXO11_RS16250	1422	473	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3647784	3648281	+							FXO11_RS16255	498		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3647784	3648281	+	WP_148864005.1	WP_148864005.1		DUF3291 domain-containing protein			FXO11_RS16255	498	165	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3648366	3649805	-					eat		FXO11_RS16260	1440		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3648366	3649805	-	WP_148864006.1	WP_148864006.1		ethanolamine permease	eat		FXO11_RS16260	1440	479	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3649846	3650691	-					eutC		FXO11_RS16265	846		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3649846	3650691	-	WP_148864007.1	WP_148864007.1		ethanolamine ammonia-lyase subunit EutC	eutC		FXO11_RS16265	846	281	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3650684	3652096	-							FXO11_RS16270	1413		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3650684	3652096	-	WP_148864952.1	WP_148864952.1		ethanolamine ammonia-lyase subunit EutB			FXO11_RS16270	1413	470	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3652360	3653313	+							FXO11_RS16275	954		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3652360	3653313	+	WP_148864008.1	WP_148864008.1		helix-turn-helix domain-containing protein			FXO11_RS16275	954	317	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3653418	3654029	+							FXO11_RS16280	612		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3653418	3654029	+	WP_148864009.1	WP_148864009.1		FMN-binding negative transcriptional regulator			FXO11_RS16280	612	203	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3654170	3654388	+					tatA		FXO11_RS16285	219		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3654170	3654388	+	WP_148864010.1	WP_148864010.1		twin-arginine translocase TatA/TatE family subunit	tatA		FXO11_RS16285	219	72	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3654407	3654823	+							FXO11_RS16290	417		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3654407	3654823	+	WP_148864011.1	WP_148864011.1		preprotein translocase subunit TatB			FXO11_RS16290	417	138	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3654830	3655621	+					tatC		FXO11_RS16295	792		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3654830	3655621	+	WP_148864012.1	WP_148864012.1		twin-arginine translocase subunit TatC	tatC		FXO11_RS16295	792	263	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3655889	3657343	+							FXO11_RS16300	1455		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3655889	3657343	+	WP_148864013.1	WP_148864013.1		DUF839 domain-containing protein			FXO11_RS16300	1455	484	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3657485	3658048	+							FXO11_RS16305	564		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3657485	3658048	+	WP_168203188.1	WP_168203188.1		PEP-CTERM sorting domain-containing protein			FXO11_RS16305	564	187	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3658176	3658478	-							FXO11_RS16310	303		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3658176	3658478	-	WP_148864015.1	WP_148864015.1		antibiotic biosynthesis monooxygenase			FXO11_RS16310	303	100	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3658749	3659663	+							FXO11_RS16315	915		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3658749	3659663	+	WP_148864016.1	WP_148864016.1		glutathione S-transferase family protein			FXO11_RS16315	915	304	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3659671	3660270	-					lpoB		FXO11_RS16320	600		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3659671	3660270	-	WP_148864017.1	WP_148864017.1		penicillin-binding protein activator LpoB	lpoB		FXO11_RS16320	600	199	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3660267	3660671	-							FXO11_RS16325	405		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3660267	3660671	-	WP_227545939.1	WP_227545939.1		YcfL family protein			FXO11_RS16325	405	134	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3660683	3662098	-							FXO11_RS16330	1416		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3660683	3662098	-	WP_148864018.1	WP_148864018.1		hypothetical protein			FXO11_RS16330	1416	471	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3662270	3662635	+							FXO11_RS16335	366		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3662270	3662635	+	WP_227545940.1	WP_227545940.1		peptidylprolyl isomerase			FXO11_RS16335	366	121	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3662754	3664520	-							FXO11_RS16340	1767		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3662754	3664520	-	WP_148864019.1	WP_148864019.1		methyl-accepting chemotaxis protein			FXO11_RS16340	1767	588	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3664580	3665809	-					malE		FXO11_RS16345	1230		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3664580	3665809	-	WP_148864020.1	WP_148864020.1		maltose/maltodextrin ABC transporter substrate-binding protein MalE	malE		FXO11_RS16345	1230	409	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3666081	3666677	-							FXO11_RS16350	597		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3666081	3666677	-	WP_148864021.1	WP_148864021.1		DUF2931 family protein			FXO11_RS16350	597	198	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3666674	3668743	-							FXO11_RS16355	2070		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3666674	3668743	-	WP_168203189.1	WP_168203189.1		DUF2235 domain-containing protein			FXO11_RS16355	2070	689	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3668936	3669907	-							FXO11_RS16360	972		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3668936	3669907	-	WP_227545941.1	WP_227545941.1		D-2-hydroxyacid dehydrogenase			FXO11_RS16360	972	323	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3670099	3670758	+					tmpT		FXO11_RS16365	660		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3670099	3670758	+	WP_148864024.1	WP_148864024.1		thiopurine S-methyltransferase	tmpT		FXO11_RS16365	660	219	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3670773	3673664	-							FXO11_RS16370	2892		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3670773	3673664	-	WP_148864025.1	WP_148864025.1		FAD-binding oxidoreductase			FXO11_RS16370	2892	963	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3674018	3678412	+							FXO11_RS16375	4395		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3674018	3678412	+	WP_148864026.1	WP_148864026.1		cation-translocating P-type ATPase			FXO11_RS16375	4395	1464	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3678388	3679506	-							FXO11_RS16380	1119		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3678388	3679506	-	WP_148864027.1	WP_148864027.1		DUF2183 domain-containing protein			FXO11_RS16380	1119	372	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3679667	3680125	-							FXO11_RS16385	459		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3679667	3680125	-	WP_148864028.1	WP_148864028.1		ATPase			FXO11_RS16385	459	152	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3680382	3680684	-							FXO11_RS16390	303		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3680382	3680684	-	WP_148864029.1	WP_148864029.1		transcriptional regulator			FXO11_RS16390	303	100	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3680832	3681143	-							FXO11_RS16395	312		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3680832	3681143	-	WP_148864030.1	WP_148864030.1		antibiotic biosynthesis monooxygenase			FXO11_RS16395	312	103	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3681396	3682253	+							FXO11_RS16400	858		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3681396	3682253	+	WP_148864031.1	WP_148864031.1		serine protein kinase RIO			FXO11_RS16400	858	285	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3682333	3682638	-							FXO11_RS16405	306		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3682333	3682638	-	WP_148864032.1	WP_148864032.1		antibiotic biosynthesis monooxygenase			FXO11_RS16405	306	101	
gene	pseudogene	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3682733	3683482	-					rluF		FXO11_RS16410	750		partial;pseudo
CDS	without_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3682733	3683482	-				23S rRNA pseudouridine(2604) synthase RluF	rluF		FXO11_RS16410	750		partial;pseudo
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3683693	3684670	+							FXO11_RS16415	978		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3683693	3684670	+	WP_148864034.1	WP_148864034.1		transposase			FXO11_RS16415	978	325	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3685379	3686170	+							FXO11_RS16420	792		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3685379	3686170	+	WP_148864035.1	WP_148864035.1		PEP-CTERM sorting domain-containing protein			FXO11_RS16420	792	263	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3686289	3686807	+							FXO11_RS16425	519		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3686289	3686807	+	WP_168203190.1	WP_168203190.1		transposase			FXO11_RS16425	519	172	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3687318	3688070	-							FXO11_RS16430	753		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3687318	3688070	-	WP_148864037.1	WP_148864037.1		hypothetical protein			FXO11_RS16430	753	250	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3688210	3688575	-							FXO11_RS16435	366		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3688210	3688575	-	WP_148864038.1	WP_148864038.1		hypothetical protein			FXO11_RS16435	366	121	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3688667	3688939	-							FXO11_RS16440	273		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3688667	3688939	-	WP_148864039.1	WP_148864039.1		antitoxin			FXO11_RS16440	273	90	
gene	pseudogene	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3689622	3690537	+							FXO11_RS16450	916		pseudo
CDS	without_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3689622	3690537	+				integron integrase			FXO11_RS16450	916		pseudo
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3690554	3691297	-							FXO11_RS16455	744		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3690554	3691297	-	WP_148864041.1	WP_148864041.1		ABC transporter permease			FXO11_RS16455	744	247	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3691297	3692244	-							FXO11_RS16460	948		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3691297	3692244	-	WP_148864042.1	WP_148864042.1		ABC transporter ATP-binding protein			FXO11_RS16460	948	315	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3692329	3693516	-							FXO11_RS16465	1188		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3692329	3693516	-	WP_227545942.1	WP_227545942.1		ABC transporter permease			FXO11_RS16465	1188	395	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3693521	3694438	-							FXO11_RS16470	918		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3693521	3694438	-	WP_227545943.1	WP_227545943.1		ABC transporter substrate-binding protein			FXO11_RS16470	918	305	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3695209	3697131	+							FXO11_RS16475	1923		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3695209	3697131	+	WP_148864045.1	WP_148864045.1		PrkA family serine protein kinase			FXO11_RS16475	1923	640	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3697385	3698671	+							FXO11_RS16480	1287		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3697385	3698671	+	WP_202980360.1	WP_202980360.1		YeaH/YhbH family protein			FXO11_RS16480	1287	428	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3698668	3700209	+							FXO11_RS16485	1542		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3698668	3700209	+	WP_148864047.1	WP_148864047.1		SpoVR family protein			FXO11_RS16485	1542	513	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	3700324	3700692	+							FXO11_RS16490	369		
