# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3713060	3714139	+	WP_014577909.1	WP_014577909.1		MBL fold metallo-hydrolase			KQ249_RS17270	1080	359	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3714111	3714941	-							KQ249_RS17275	831		old_locus_tag=KQ249_17275
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3714111	3714941	-	WP_014577910.1	WP_014577910.1		DUF2059 domain-containing protein			KQ249_RS17275	831	276	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3715041	3715748	+							KQ249_RS17280	708		old_locus_tag=KQ249_17280
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3715041	3715748	+	WP_014577911.1	WP_014577911.1		hypothetical protein			KQ249_RS17280	708	235	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3715755	3716654	-							KQ249_RS17285	900		old_locus_tag=KQ249_17285
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3715755	3716654	-	WP_014577912.1	WP_014577912.1		LysR family transcriptional regulator			KQ249_RS17285	900	299	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3716803	3716997	+							KQ249_RS17290	195		old_locus_tag=KQ249_17290
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3716803	3716997	+	WP_014577913.1	WP_014577913.1		hypothetical protein			KQ249_RS17290	195	64	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3717115	3718797	-							KQ249_RS17295	1683		old_locus_tag=KQ249_17295
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3717115	3718797	-	WP_014577914.1	WP_014577914.1		AMP-binding protein			KQ249_RS17295	1683	560	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3719139	3719567	-							KQ249_RS17300	429		old_locus_tag=KQ249_17300
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3719139	3719567	-	WP_014577916.1	WP_014577916.1		Lrp/AsnC family transcriptional regulator			KQ249_RS17300	429	142	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3719686	3720807	+							KQ249_RS17305	1122		old_locus_tag=KQ249_17305
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3719686	3720807	+	WP_041645446.1	WP_041645446.1		arginine N-succinyltransferase			KQ249_RS17305	1122	373	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3720797	3721603	+							KQ249_RS17310	807		old_locus_tag=KQ249_17310
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3720797	3721603	+	WP_014577918.1	WP_014577918.1		DUF1338 domain-containing protein			KQ249_RS17310	807	268	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3721626	3722282	-							KQ249_RS17315	657		old_locus_tag=KQ249_17315
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3721626	3722282	-	WP_014577919.1	WP_014577919.1		protein-L-isoaspartate(D-aspartate) O-methyltransferase			KQ249_RS17315	657	218	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3722473	3723138	+							KQ249_RS17320	666		old_locus_tag=KQ249_17320
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3722473	3723138	+	WP_008173893.1	WP_008173893.1		hypothetical protein			KQ249_RS17320	666	221	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3723156	3723932	-							KQ249_RS17325	777		old_locus_tag=KQ249_17325
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3723156	3723932	-	WP_008173891.1	WP_008173891.1		sulfite exporter TauE/SafE family protein			KQ249_RS17325	777	258	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3724029	3725906	+							KQ249_RS17330	1878		old_locus_tag=KQ249_17330
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3724029	3725906	+	WP_014577920.1	WP_014577920.1		methyl-accepting chemotaxis protein			KQ249_RS17330	1878	625	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3725992	3727053	+							KQ249_RS17335	1062		old_locus_tag=KQ249_17335
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3725992	3727053	+	WP_014577921.1	WP_014577921.1		PA0069 family radical SAM protein			KQ249_RS17335	1062	353	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3727117	3728805	+							KQ249_RS17340	1689		old_locus_tag=KQ249_17340
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3727117	3728805	+	WP_041645448.1	WP_041645448.1		L,D-transpeptidase family protein			KQ249_RS17340	1689	562	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3728838	3729290	+							KQ249_RS17345	453		old_locus_tag=KQ249_17345
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3728838	3729290	+	WP_014577923.1	WP_014577923.1		hypothetical protein			KQ249_RS17345	453	150	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3729277	3730212	+							KQ249_RS17350	936		old_locus_tag=KQ249_17350
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3729277	3730212	+	WP_014577924.1	WP_014577924.1		alpha/beta hydrolase			KQ249_RS17350	936	311	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3730209	3730499	+							KQ249_RS17355	291		old_locus_tag=KQ249_17355
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3730209	3730499	+	WP_014577925.1	WP_014577925.1		SelT/SelW/SelH family protein			KQ249_RS17355	291	96	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3730605	3731705	+							KQ249_RS17360	1101		old_locus_tag=KQ249_17360
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3730605	3731705	+	WP_014577926.1	WP_014577926.1		NADH:flavin oxidoreductase			KQ249_RS17360	1101	366	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3731811	3732596	+							KQ249_RS17365	786		old_locus_tag=KQ249_17365
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3731811	3732596	+	WP_014577927.1	WP_014577927.1		ZIP family metal transporter			KQ249_RS17365	786	261	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3732583	3733491	-							KQ249_RS17370	909		old_locus_tag=KQ249_17370
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3732583	3733491	-	WP_014577928.1	WP_014577928.1		LysR family transcriptional regulator			KQ249_RS17370	909	302	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3733678	3735189	+							KQ249_RS17375	1512		old_locus_tag=KQ249_17375
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3733678	3735189	+	WP_014577930.1	WP_014577930.1		CoA-acylating methylmalonate-semialdehyde dehydrogenase			KQ249_RS17375	1512	503	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3735218	3736888	+							KQ249_RS17380	1671		old_locus_tag=KQ249_17380
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3735218	3736888	+	WP_014577931.1	WP_014577931.1		GMC family oxidoreductase N-terminal domain-containing protein			KQ249_RS17380	1671	556	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3736979	3737599	+							KQ249_RS17385	621		old_locus_tag=KQ249_17385
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3736979	3737599	+	WP_014577932.1	WP_014577932.1		LysE family translocator			KQ249_RS17385	621	206	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3737605	3738276	-							KQ249_RS17390	672		old_locus_tag=KQ249_17390
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3737605	3738276	-	WP_014577933.1	WP_014577933.1		NAD(P)H-binding protein			KQ249_RS17390	672	223	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3738438	3739964	-							KQ249_RS17395	1527		old_locus_tag=KQ249_17395
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3738438	3739964	-	WP_014577934.1	WP_014577934.1		tripartite tricarboxylate transporter permease			KQ249_RS17395	1527	508	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3739964	3740410	-							KQ249_RS17400	447		old_locus_tag=KQ249_17400
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3739964	3740410	-	WP_014577935.1	WP_014577935.1		tripartite tricarboxylate transporter TctB family protein			KQ249_RS17400	447	148	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3740407	3741384	-							KQ249_RS17405	978		old_locus_tag=KQ249_17405
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3740407	3741384	-	WP_041645450.1	WP_041645450.1		tripartite tricarboxylate transporter substrate binding protein			KQ249_RS17405	978	325	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3741587	3743251	+							KQ249_RS17410	1665		old_locus_tag=KQ249_17410
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3741587	3743251	+	WP_049784486.1	WP_049784486.1		sensor histidine kinase			KQ249_RS17410	1665	554	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3743248	3743943	+							KQ249_RS17415	696		old_locus_tag=KQ249_17415
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3743248	3743943	+	WP_014577938.1	WP_014577938.1		response regulator			KQ249_RS17415	696	231	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3743962	3744753	+							KQ249_RS17420	792		old_locus_tag=KQ249_17420
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3743962	3744753	+	WP_014577939.1	WP_014577939.1		M48 family metallopeptidase			KQ249_RS17420	792	263	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3744823	3745335	+							KQ249_RS17425	513		old_locus_tag=KQ249_17425
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3744823	3745335	+	WP_008173864.1	WP_008173864.1		DUF2244 domain-containing protein			KQ249_RS17425	513	170	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3745346	3745570	-							KQ249_RS17430	225		old_locus_tag=KQ249_17430
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3745346	3745570	-	WP_156484237.1	WP_156484237.1		hypothetical protein			KQ249_RS17430	225	74	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3745722	3746504	-							KQ249_RS17435	783		old_locus_tag=KQ249_17435
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3745722	3746504	-	WP_008173862.1	WP_008173862.1		ABC transporter substrate-binding protein			KQ249_RS17435	783	260	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3746716	3747624	-							KQ249_RS17440	909		old_locus_tag=KQ249_17440
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3746716	3747624	-	WP_014577941.1	WP_014577941.1		YegS/Rv2252/BmrU family lipid kinase			KQ249_RS17440	909	302	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3747704	3748594	+							KQ249_RS17445	891		old_locus_tag=KQ249_17445
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3747704	3748594	+	WP_041645453.1	WP_041645453.1		haloalkane dehalogenase			KQ249_RS17445	891	296	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3748621	3749511	-					rarD		KQ249_RS17450	891		old_locus_tag=KQ249_17450
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3748621	3749511	-	WP_014577943.1	WP_014577943.1		EamA family transporter RarD	rarD		KQ249_RS17450	891	296	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3749538	3750425	-							KQ249_RS17455	888		old_locus_tag=KQ249_17455
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3749538	3750425	-	WP_014577944.1	WP_014577944.1		DMT family transporter			KQ249_RS17455	888	295	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3750529	3752724	-							KQ249_RS17460	2196		old_locus_tag=KQ249_17460
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3750529	3752724	-	WP_014577945.1	WP_014577945.1		hypothetical protein			KQ249_RS17460	2196	731	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3752721	3753455	-							KQ249_RS17465	735		old_locus_tag=KQ249_17465
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3752721	3753455	-	WP_014577946.1	WP_014577946.1		TVP38/TMEM64 family protein			KQ249_RS17465	735	244	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3753515	3753754	-							KQ249_RS17470	240		old_locus_tag=KQ249_17470
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3753515	3753754	-	WP_008173849.1	WP_008173849.1		TIGR02647 family protein			KQ249_RS17470	240	79	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3753810	3754508	+							KQ249_RS17475	699		old_locus_tag=KQ249_17475
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3753810	3754508	+	WP_014577947.1	WP_014577947.1		pseudouridine synthase			KQ249_RS17475	699	232	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3754586	3755935	+							KQ249_RS17480	1350		old_locus_tag=KQ249_17480
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3754586	3755935	+	WP_041645455.1	WP_041645455.1		dicarboxylate/amino acid:cation symporter			KQ249_RS17480	1350	449	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3755971	3756447	-							KQ249_RS17485	477		old_locus_tag=KQ249_17485
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3755971	3756447	-	WP_014577949.1	WP_014577949.1		hypothetical protein			KQ249_RS17485	477	158	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3756526	3757050	-							KQ249_RS17490	525		old_locus_tag=KQ249_17490
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3756526	3757050	-	WP_014577950.1	WP_014577950.1		shikimate kinase			KQ249_RS17490	525	174	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3757230	3757931	+							KQ249_RS17495	702		old_locus_tag=KQ249_17495
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3757230	3757931	+	WP_014577951.1	WP_014577951.1		lytic transglycosylase domain-containing protein			KQ249_RS17495	702	233	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3757955	3758887	+							KQ249_RS17500	933		old_locus_tag=KQ249_17500
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3757955	3758887	+	WP_014577952.1	WP_014577952.1		LysR family transcriptional regulator			KQ249_RS17500	933	310	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3758956	3759771	+							KQ249_RS17505	816		old_locus_tag=KQ249_17505
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3758956	3759771	+	WP_014577953.1	WP_014577953.1		putative hydro-lyase			KQ249_RS17505	816	271	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3759823	3760788	+							KQ249_RS17510	966		old_locus_tag=KQ249_17510
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3759823	3760788	+	WP_014577954.1	WP_014577954.1		TRAP transporter substrate-binding protein			KQ249_RS17510	966	321	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3760847	3761365	+							KQ249_RS17515	519		old_locus_tag=KQ249_17515
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3760847	3761365	+	WP_014577955.1	WP_014577955.1		TRAP transporter small permease			KQ249_RS17515	519	172	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3761365	3762672	+							KQ249_RS17520	1308		old_locus_tag=KQ249_17520
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3761365	3762672	+	WP_014577956.1	WP_014577956.1		TRAP transporter large permease subunit			KQ249_RS17520	1308	435	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3762704	3763438	+							KQ249_RS17525	735		old_locus_tag=KQ249_17525
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3762704	3763438	+	WP_008173825.1	WP_008173825.1		5-oxoprolinase subunit PxpA			KQ249_RS17525	735	244	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3763435	3764127	+					pxpB		KQ249_RS17530	693		old_locus_tag=KQ249_17530
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3763435	3764127	+	WP_014577957.1	WP_014577957.1		5-oxoprolinase subunit PxpB	pxpB		KQ249_RS17530	693	230	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3764117	3765055	+							KQ249_RS17535	939		old_locus_tag=KQ249_17535
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3764117	3765055	+	WP_014577958.1	WP_014577958.1		biotin-dependent carboxyltransferase family protein			KQ249_RS17535	939	312	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3765094	3768723	-					putA		KQ249_RS17540	3630		old_locus_tag=KQ249_17540
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3765094	3768723	-	WP_014577959.1	WP_014577959.1		bifunctional proline dehydrogenase/L-glutamate gamma-semialdehyde dehydrogenase PutA	putA		KQ249_RS17540	3630	1209	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3768894	3772388	-							KQ249_RS17545	3495		old_locus_tag=KQ249_17545
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3768894	3772388	-	WP_216688039.1	WP_216688039.1		NAD-glutamate dehydrogenase			KQ249_RS17545	3495	1164	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3772548	3773000	+							KQ249_RS17550	453		old_locus_tag=KQ249_17550
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3772548	3773000	+	WP_008173814.1	WP_008173814.1		Lrp/AsnC ligand binding domain-containing protein			KQ249_RS17550	453	150	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3773033	3773632	-					paaY		KQ249_RS17555	600		old_locus_tag=KQ249_17555
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3773033	3773632	-	WP_008173812.1	WP_008173812.1		phenylacetic acid degradation protein PaaY	paaY		KQ249_RS17555	600	199	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3774017	3774808	+					paaG		KQ249_RS17560	792		old_locus_tag=KQ249_17560
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3774017	3774808	+	WP_014577962.1	WP_014577962.1		2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase PaaG	paaG		KQ249_RS17560	792	263	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3774812	3776332	+					paaC		KQ249_RS17565	1521		old_locus_tag=KQ249_17565
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3774812	3776332	+	WP_014577963.1	WP_014577963.1		3-hydroxyacyl-CoA dehydrogenase PaaC	paaC		KQ249_RS17565	1521	506	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3776329	3776775	+					paaI		KQ249_RS17570	447		old_locus_tag=KQ249_17570
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3776329	3776775	+	WP_014577964.1	WP_014577964.1		hydroxyphenylacetyl-CoA thioesterase PaaI	paaI		KQ249_RS17570	447	148	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3776790	3778019	+					pcaF		KQ249_RS17575	1230		old_locus_tag=KQ249_17575
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3776790	3778019	+	WP_041646301.1	WP_041646301.1		3-oxoadipyl-CoA thiolase	pcaF		KQ249_RS17575	1230	409	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3778079	3779389	+					paaF		KQ249_RS17580	1311		old_locus_tag=KQ249_17580
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3778079	3779389	+	WP_014577966.1	WP_014577966.1		phenylacetate--CoA ligase	paaF		KQ249_RS17580	1311	436	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3779717	3780709	+					paaA		KQ249_RS17585	993		old_locus_tag=KQ249_17585
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3779717	3780709	+	WP_008173802.1	WP_008173802.1		1,2-phenylacetyl-CoA epoxidase subunit A	paaA		KQ249_RS17585	993	330	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3780727	3781008	+					paaB		KQ249_RS17590	282		old_locus_tag=KQ249_17590
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3780727	3781008	+	WP_014577967.1	WP_014577967.1		1,2-phenylacetyl-CoA epoxidase subunit B	paaB		KQ249_RS17590	282	93	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3781021	3781785	+					paaC		KQ249_RS17595	765		old_locus_tag=KQ249_17595
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3781021	3781785	+	WP_008173798.1	WP_008173798.1		phenylacetate-CoA oxygenase subunit PaaC	paaC		KQ249_RS17595	765	254	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3781769	3782338	+					paaJ		KQ249_RS17600	570		old_locus_tag=KQ249_17600
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3781769	3782338	+	WP_008173796.1	WP_008173796.1		phenylacetate-CoA oxygenase subunit PaaJ	paaJ		KQ249_RS17600	570	189	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3782352	3783431	+					paaK		KQ249_RS17605	1080		old_locus_tag=KQ249_17605
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3782352	3783431	+	WP_014577968.1	WP_014577968.1		phenylacetate-CoA oxygenase/reductase subunit PaaK	paaK		KQ249_RS17605	1080	359	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3783519	3785564	+					paaZ		KQ249_RS17610	2046		old_locus_tag=KQ249_17610
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3783519	3785564	+	WP_041645458.1	WP_041645458.1		phenylacetic acid degradation bifunctional protein PaaZ	paaZ		KQ249_RS17610	2046	681	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3785685	3786389	-							KQ249_RS20835	705		
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3785685	3786389	-	WP_041646303.1	WP_041646303.1		ABC transporter ATP-binding protein			KQ249_RS20835	705	234	
gene	pseudogene	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3786588	3787028	-							KQ249_RS20840	441		partial;pseudo
CDS	without_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3786588	3787028	-				hemerythrin domain-containing protein			KQ249_RS20840	441		partial;pseudo
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3787067	3787825	-							KQ249_RS17620	759		old_locus_tag=KQ249_17620
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3787067	3787825	-	WP_008173788.1	WP_008173788.1		ABC transporter ATP-binding protein			KQ249_RS17620	759	252	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3787822	3788829	-							KQ249_RS17625	1008		old_locus_tag=KQ249_17625
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3787822	3788829	-	WP_014577971.1	WP_014577971.1		branched-chain amino acid ABC transporter permease			KQ249_RS17625	1008	335	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3788829	3789704	-							KQ249_RS17630	876		old_locus_tag=KQ249_17630
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3788829	3789704	-	WP_014577972.1	WP_014577972.1		branched-chain amino acid ABC transporter permease			KQ249_RS17630	876	291	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3789787	3790944	-							KQ249_RS17635	1158		old_locus_tag=KQ249_17635
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3789787	3790944	-	WP_014577973.1	WP_014577973.1		ABC transporter substrate-binding protein			KQ249_RS17635	1158	385	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	3791218	3792186	+					paaX		KQ249_RS17640	969		old_locus_tag=KQ249_17640
