# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2721311	2722186	-	WP_011786211.1	WP_011786211.1		protease modulator HflC	hflC	31822045	MARHY_RS12670	876	291	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2722190	2723374	-					hflK	31822046	MARHY_RS12675	1185		old_locus_tag=MARHY2655
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2722190	2723374	-	WP_014422148.1	WP_014422148.1		FtsH protease activity modulator HflK	hflK	31822046	MARHY_RS12675	1185	394	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2723453	2724751	-					hflX	31822047	MARHY_RS12680	1299		old_locus_tag=MARHY2656
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2723453	2724751	-	WP_014422149.1	WP_014422149.1		GTPase HflX	hflX	31822047	MARHY_RS12680	1299	432	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2724846	2725097	-					hfq	31822048	MARHY_RS12685	252		old_locus_tag=MARHY2657
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2724846	2725097	-	WP_014422150.1	WP_014422150.1		RNA chaperone Hfq	hfq	31822048	MARHY_RS12685	252	83	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2725135	2726124	-					miaA	31822049	MARHY_RS12690	990		old_locus_tag=MARHY2658
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2725135	2726124	-	WP_221277519.1	WP_221277519.1		tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	miaA	31822049	MARHY_RS12690	990	329	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2726182	2728071	-					mutL	31822050	MARHY_RS12695	1890		old_locus_tag=MARHY2659
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2726182	2728071	-	WP_014422152.1	WP_014422152.1		DNA mismatch repair endonuclease MutL	mutL	31822050	MARHY_RS12695	1890	629	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2728092	2729423	-						31822051	MARHY_RS12700	1332		old_locus_tag=MARHY2660
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2728092	2729423	-	WP_014422153.1	WP_014422153.1		N-acetylmuramoyl-L-alanine amidase		31822051	MARHY_RS12700	1332	443	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2729420	2729917	-					tsaE	31822052	MARHY_RS12705	498		old_locus_tag=MARHY2661
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2729420	2729917	-	WP_011786218.1	WP_011786218.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE	tsaE	31822052	MARHY_RS12705	498	165	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2729914	2731476	-						31822053	MARHY_RS12710	1563		old_locus_tag=MARHY2662
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2729914	2731476	-	WP_014422154.1	WP_014422154.1		bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase		31822053	MARHY_RS12710	1563	520	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2731613	2732701	+					queG	31822054	MARHY_RS12715	1089		old_locus_tag=MARHY2663
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2731613	2732701	+	WP_014422155.1	WP_014422155.1		tRNA epoxyqueuosine(34) reductase QueG	queG	31822054	MARHY_RS12715	1089	362	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2732696	2733238	-					orn	31822055	MARHY_RS12720	543		old_locus_tag=MARHY2664
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2732696	2733238	-	WP_011786221.1	WP_011786221.1		oligoribonuclease	orn	31822055	MARHY_RS12720	543	180	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2733344	2734399	+					rsgA	31822056	MARHY_RS12725	1056		old_locus_tag=MARHY2665
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2733344	2734399	+	WP_041654876.1	WP_041654876.1		small ribosomal subunit biogenesis GTPase RsgA	rsgA	31822056	MARHY_RS12725	1056	351	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2734416	2735375	-					motB	31822057	MARHY_RS12730	960		old_locus_tag=MARHY2666
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2734416	2735375	-	WP_014422157.1	WP_014422157.1		flagellar motor protein MotB	motB	31822057	MARHY_RS12730	960	319	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2735406	2736257	-					motA	31822058	MARHY_RS12735	852		old_locus_tag=MARHY2667
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2735406	2736257	-	WP_011786224.1	WP_011786224.1		flagellar motor stator protein MotA	motA	31822058	MARHY_RS12735	852	283	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2736453	2737313	+					asd	31822059	MARHY_RS12740	861		old_locus_tag=MARHY2668
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2736453	2737313	+	WP_014422158.1	WP_014422158.1		archaetidylserine decarboxylase	asd	31822059	MARHY_RS12740	861	286	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2737320	2738288	-					genX	31822060	MARHY_RS12745	969		old_locus_tag=MARHY2669
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2737320	2738288	-	WP_014422159.1	WP_014422159.1		EF-P lysine aminoacylase GenX	genX	31822060	MARHY_RS12745	969	322	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2738298	2738873	-					efp	31822061	MARHY_RS12750	576		old_locus_tag=MARHY2670
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2738298	2738873	-	WP_011786227.1	WP_011786227.1		elongation factor P	efp	31822061	MARHY_RS12750	576	191	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2738919	2739986	+					epmB	31822062	MARHY_RS12755	1068		old_locus_tag=MARHY2671
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2738919	2739986	+	WP_014422160.1	WP_014422160.1		EF-P beta-lysylation protein EpmB	epmB	31822062	MARHY_RS12755	1068	355	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2740164	2741978	+						31822063	MARHY_RS12760	1815		old_locus_tag=MARHY2672
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2740164	2741978	+	WP_011786229.1	WP_011786229.1		hypothetical protein		31822063	MARHY_RS12760	1815	604	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2742081	2744165	+						31822064	MARHY_RS12765	2085		old_locus_tag=MARHY2673
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2742081	2744165	+	WP_014422161.1	WP_014422161.1		EAL domain-containing protein		31822064	MARHY_RS12765	2085	694	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2744219	2745460	-					serB	31822065	MARHY_RS12770	1242		old_locus_tag=MARHY2674
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2744219	2745460	-	WP_189383350.1	WP_189383350.1		phosphoserine phosphatase SerB	serB	31822065	MARHY_RS12770	1242	413	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2745444	2747750	-					parC	31822066	MARHY_RS12775	2307		old_locus_tag=MARHY2675
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2745444	2747750	-	WP_011786232.1	WP_011786232.1		DNA topoisomerase IV subunit A	parC	31822066	MARHY_RS12775	2307	768	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2747924	2748178	+						31822067	MARHY_RS12780	255		old_locus_tag=MARHY2676
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2747924	2748178	+	WP_011786233.1	WP_011786233.1		hypothetical protein		31822067	MARHY_RS12780	255	84	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2748272	2749909	+						31822068	MARHY_RS12785	1638		old_locus_tag=MARHY2677
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2748272	2749909	+	WP_014422163.1	WP_014422163.1		methyl-accepting chemotaxis protein		31822068	MARHY_RS12785	1638	545	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2749943	2750524	-						31822069	MARHY_RS12790	582		old_locus_tag=MARHY2678
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2749943	2750524	-	WP_011786235.1	WP_011786235.1		YceI family protein		31822069	MARHY_RS12790	582	193	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2750585	2751133	-						31822070	MARHY_RS12795	549		old_locus_tag=MARHY2679
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2750585	2751133	-	WP_014422164.1	WP_014422164.1		cytochrome b		31822070	MARHY_RS12795	549	182	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2751714	2752997	+						31822071	MARHY_RS12800	1284		old_locus_tag=MARHY2680
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2751714	2752997	+	WP_011786237.1	WP_011786237.1		EAL domain-containing protein		31822071	MARHY_RS12800	1284	427	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2752985	2754751	-						31822072	MARHY_RS12805	1767		old_locus_tag=MARHY2681
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2752985	2754751	-	WP_011786238.1	WP_011786238.1		SLC13 family permease		31822072	MARHY_RS12805	1767	588	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2754848	2756743	-					parE	31822073	MARHY_RS12810	1896		old_locus_tag=MARHY2682
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2754848	2756743	-	WP_011786239.1	WP_011786239.1		DNA topoisomerase IV subunit B	parE	31822073	MARHY_RS12810	1896	631	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2756838	2757335	-						31822074	MARHY_RS12815	498		old_locus_tag=MARHY2683
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2756838	2757335	-	WP_014422165.1	WP_014422165.1		protease complex subunit PrcB family protein		31822074	MARHY_RS12815	498	165	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2757332	2759911	-						31822075	MARHY_RS12820	2580		old_locus_tag=MARHY2684
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2757332	2759911	-	WP_014422166.1	WP_014422166.1		S8 family serine peptidase		31822075	MARHY_RS12820	2580	859	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2760062	2762113	-						31822076	MARHY_RS12825	2052		old_locus_tag=MARHY2685
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2760062	2762113	-	WP_041654880.1	WP_041654880.1		TRAP transporter large permease subunit		31822076	MARHY_RS12825	2052	683	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2762129	2763139	-						31822077	MARHY_RS12830	1011		old_locus_tag=MARHY2686
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2762129	2763139	-	WP_011786243.1	WP_011786243.1		DUF6091 family protein		31822077	MARHY_RS12830	1011	336	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2763203	2764267	-						31822078	MARHY_RS12835	1065		old_locus_tag=MARHY2687
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2763203	2764267	-	WP_014422168.1	WP_014422168.1		hypothetical protein		31822078	MARHY_RS12835	1065	354	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2764562	2765191	-						31822079	MARHY_RS12840	630		old_locus_tag=MARHY2688
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2764562	2765191	-	WP_014422169.1	WP_014422169.1		TetR/AcrR family transcriptional regulator		31822079	MARHY_RS12840	630	209	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2765324	2767120	+						31822080	MARHY_RS12845	1797		old_locus_tag=MARHY2689
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2765324	2767120	+	WP_014422170.1	WP_014422170.1		DUF1446 domain-containing protein		31822080	MARHY_RS12845	1797	598	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2767345	2768211	+						31822081	MARHY_RS12850	867		old_locus_tag=MARHY2690
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2767345	2768211	+	WP_014422171.1	WP_014422171.1		SDR family oxidoreductase		31822081	MARHY_RS12850	867	288	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2768221	2769837	+						31822082	MARHY_RS12855	1617		old_locus_tag=MARHY2691
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2768221	2769837	+	WP_014422172.1	WP_014422172.1		acyl-CoA carboxylase subunit beta		31822082	MARHY_RS12855	1617	538	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2769868	2771028	+					atuD	31822083	MARHY_RS12860	1161		old_locus_tag=MARHY2692
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2769868	2771028	+	WP_014422173.1	WP_014422173.1		citronellyl-CoA dehydrogenase	atuD	31822083	MARHY_RS12860	1161	386	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2771212	2772027	+						31822084	MARHY_RS12865	816		old_locus_tag=MARHY2693
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2771212	2772027	+	WP_014422174.1	WP_014422174.1		enoyl-CoA hydratase-related protein		31822084	MARHY_RS12865	816	271	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2772256	2774214	+						31822085	MARHY_RS12870	1959		old_locus_tag=MARHY2695
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2772256	2774214	+	WP_014422176.1	WP_014422176.1		acetyl/propionyl/methylcrotonyl-CoA carboxylase subunit alpha		31822085	MARHY_RS12870	1959	652	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2774211	2775035	+						31822086	MARHY_RS12875	825		old_locus_tag=MARHY2696
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2774211	2775035	+	WP_014422177.1	WP_014422177.1		NAD(P)-dependent oxidoreductase		31822086	MARHY_RS12875	825	274	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2775104	2776933	+						31822087	MARHY_RS12880	1830		old_locus_tag=MARHY2697
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2775104	2776933	+	WP_014422178.1	WP_014422178.1		long-chain-acyl-CoA synthetase		31822087	MARHY_RS12880	1830	609	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2777330	2778310	-						31822088	MARHY_RS12885	981		old_locus_tag=MARHY2698
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2777330	2778310	-	WP_014422179.1	WP_014422179.1		NADPH:quinone oxidoreductase family protein		31822088	MARHY_RS12885	981	326	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2778466	2779035	-						31822089	MARHY_RS12890	570		old_locus_tag=MARHY2699
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2778466	2779035	-	WP_014422180.1	WP_014422180.1		BLUF domain-containing protein		31822089	MARHY_RS12890	570	189	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2779219	2779836	+						31822090	MARHY_RS12895	618		old_locus_tag=MARHY2700
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2779219	2779836	+	WP_011786256.1	WP_011786256.1		trimeric intracellular cation channel family protein		31822090	MARHY_RS12895	618	205	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2779969	2781267	+						31822091	MARHY_RS12900	1299		old_locus_tag=MARHY2701
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2779969	2781267	+	WP_011786257.1	WP_011786257.1		NCS2 family permease		31822091	MARHY_RS12900	1299	432	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2781299	2781841	+						31822092	MARHY_RS12905	543		old_locus_tag=MARHY2702
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2781299	2781841	+	WP_011786258.1	WP_011786258.1		adenine phosphoribosyltransferase		31822092	MARHY_RS12905	543	180	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2781856	2782518	+						31822093	MARHY_RS12910	663		old_locus_tag=MARHY2703
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2781856	2782518	+	WP_014422181.1	WP_014422181.1		fumarylacetoacetate hydrolase family protein		31822093	MARHY_RS12910	663	220	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2782579	2783883	+						31822094	MARHY_RS12915	1305		old_locus_tag=MARHY2704
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2782579	2783883	+	WP_014422182.1	WP_014422182.1		AarF/ABC1/UbiB kinase family protein		31822094	MARHY_RS12915	1305	434	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2783892	2784569	-						31822095	MARHY_RS12920	678		old_locus_tag=MARHY2705
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2783892	2784569	-	WP_014422183.1	WP_014422183.1		NAD-dependent deacylase		31822095	MARHY_RS12920	678	225	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2784569	2785972	-						31822096	MARHY_RS12925	1404		old_locus_tag=MARHY2706
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2784569	2785972	-	WP_014422184.1	WP_014422184.1		FAD-binding oxidoreductase		31822096	MARHY_RS12925	1404	467	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2786162	2787391	+					serA	31822097	MARHY_RS12930	1230		old_locus_tag=MARHY2707
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2786162	2787391	+	WP_011786263.1	WP_011786263.1		phosphoglycerate dehydrogenase	serA	31822097	MARHY_RS12930	1230	409	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2787580	2787864	+						31822098	MARHY_RS12935	285		old_locus_tag=MARHY2708
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2787580	2787864	+	WP_014422185.1	WP_014422185.1		hypothetical protein		31822098	MARHY_RS12935	285	94	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2787934	2788590	-						31822099	MARHY_RS12940	657		old_locus_tag=MARHY2709
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2787934	2788590	-	WP_014422186.1	WP_014422186.1		OmpA family protein		31822099	MARHY_RS12940	657	218	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2788648	2789637	-						31822100	MARHY_RS12945	990		old_locus_tag=MARHY2710
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2788648	2789637	-	WP_011786266.1	WP_011786266.1		alpha/beta hydrolase		31822100	MARHY_RS12945	990	329	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2789708	2790601	+						31822101	MARHY_RS12950	894		old_locus_tag=MARHY2711
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2789708	2790601	+	WP_014422187.1	WP_014422187.1		alpha/beta hydrolase		31822101	MARHY_RS12950	894	297	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2790579	2790857	-						31822102	MARHY_RS12955	279		old_locus_tag=MARHY2712
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2790579	2790857	-	WP_014422188.1	WP_014422188.1		GIY-YIG nuclease family protein		31822102	MARHY_RS12955	279	92	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2790850	2791755	-						31822103	MARHY_RS12960	906		old_locus_tag=MARHY2713
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2790850	2791755	-	WP_041655577.1	WP_041655577.1		DMT family transporter		31822103	MARHY_RS12960	906	301	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2791748	2793133	-						31822104	MARHY_RS12965	1386		old_locus_tag=MARHY2714
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2791748	2793133	-	WP_014422190.1	WP_014422190.1		sigma-54 dependent transcriptional regulator		31822104	MARHY_RS12965	1386	461	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2793130	2794602	-						31822105	MARHY_RS12970	1473		old_locus_tag=MARHY2715
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2793130	2794602	-	WP_014422191.1	WP_014422191.1		two-component sensor histidine kinase		31822105	MARHY_RS12970	1473	490	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2794824	2795213	+						31822106	MARHY_RS12975	390		old_locus_tag=MARHY2717
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2794824	2795213	+	WP_014422193.1	WP_014422193.1		DUF4168 domain-containing protein		31822106	MARHY_RS12975	390	129	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2795369	2796430	+					dctP	31822107	MARHY_RS12980	1062		old_locus_tag=MARHY2718
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2795369	2796430	+	WP_014422194.1	WP_014422194.1		TRAP transporter substrate-binding protein DctP	dctP	31822107	MARHY_RS12980	1062	353	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2796446	2797255	-						31822108	MARHY_RS12985	810		old_locus_tag=MARHY2719
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2796446	2797255	-	WP_011786274.1	WP_011786274.1		mechanosensitive ion channel		31822108	MARHY_RS12985	810	269	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2797267	2798478	-						31822109	MARHY_RS12990	1212		old_locus_tag=MARHY2720
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2797267	2798478	-	WP_014422195.1	WP_014422195.1		hypothetical protein		31822109	MARHY_RS12990	1212	403	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2798495	2799337	-					rlmJ	31822110	MARHY_RS12995	843		old_locus_tag=MARHY2721
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2798495	2799337	-	WP_014422196.1	WP_014422196.1		23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ	rlmJ	31822110	MARHY_RS12995	843	280	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2799398	2801920	-						31822111	MARHY_RS13000	2523		old_locus_tag=MARHY2722
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2799398	2801920	-	WP_014422197.1	WP_014422197.1		TonB-dependent receptor		31822111	MARHY_RS13000	2523	840	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2801917	2805129	-						31822112	MARHY_RS13005	3213		old_locus_tag=MARHY2723
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2801917	2805129	-	WP_014422198.1	WP_014422198.1		carboxypeptidase-like regulatory domain-containing protein		31822112	MARHY_RS13005	3213	1070	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2805240	2806418	+						31822113	MARHY_RS13010	1179		old_locus_tag=MARHY2724
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2805240	2806418	+	WP_014422199.1	WP_014422199.1		cytochrome-c peroxidase		31822113	MARHY_RS13010	1179	392	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2806532	2807827	+						31822114	MARHY_RS13015	1296		old_locus_tag=MARHY2725
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2806532	2807827	+	WP_014422200.1	WP_014422200.1		peptidase		31822114	MARHY_RS13015	1296	431	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2807968	2809377	+						31822115	MARHY_RS13020	1410		old_locus_tag=MARHY2726
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2807968	2809377	+	WP_014422201.1	WP_014422201.1		c-type cytochrome		31822115	MARHY_RS13020	1410	469	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2809387	2810421	+						31822116	MARHY_RS13025	1035		old_locus_tag=MARHY2727
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2809387	2810421	+	WP_014422202.1	WP_014422202.1		imelysin family protein		31822116	MARHY_RS13025	1035	344	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2810434	2811528	+						31822117	MARHY_RS13030	1095		old_locus_tag=MARHY2728
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2810434	2811528	+	WP_014422203.1	WP_014422203.1		DUF1513 domain-containing protein		31822117	MARHY_RS13030	1095	364	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2811609	2812922	+						31822118	MARHY_RS13035	1314		old_locus_tag=MARHY2729
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2811609	2812922	+	WP_014422204.1	WP_014422204.1		hypothetical protein		31822118	MARHY_RS13035	1314	437	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2812938	2813306	-						31822119	MARHY_RS13040	369		old_locus_tag=MARHY2730
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	2812938	2813306	-	WP_014422205.1	WP_014422205.1		membrane protein		31822119	MARHY_RS13040	369	122	
